YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp,Heatwave,Heatwave_Days
2010,60,15,4,25.3,26.4,29.0,33.0,0,0
2010,60,16,4,24.8,26.4,30.2,33.0,0,0
2010,60,17,4,26.0,27.0,29.6,33.0,0,0
2010,60,18,4,25.1,26.4,29.6,33.0,0,0
2010,60,19,4,25.4,26.6,29.6,33.0,0,0
2010,60,20,4,24.5,26.0,29.6,33.0,0,0
2010,60,21,4,25.1,26.4,29.6,33.0,0,0
2010,60,22,4,25.3,26.4,29.0,33.0,0,0
2010,60,23,4,23.3,25.6,30.8,33.0,0,0
2010,60,24,4,25.0,26.6,30.4,33.0,0,0
2010,60,25,4,24.3,26.0,30.0,33.0,0,0
2010,60,26,4,25.8,27.2,30.6,33.0,0,0
2010,60,27,4,24.0,26.0,30.6,33.0,0,0
2010,60,28,4,25.4,26.6,29.6,33.0,0,0
2010,60,29,4,24.6,26.4,30.6,33.0,0,0
2010,60,30,4,26.3,27.6,31.0,33.0,0,0
2010,72,1,4,23.0,24.4,27.4,33.0,0,0
2010,72,2,4,23.8,24.4,25.8,33.0,0,0
2010,72,3,4,22.0,23.6,26.8,33.0,0,0
2010,72,4,4,21.2,22.4,24.8,33.0,0,0
2010,72,5,4,22.0,24.0,28.2,33.0,0,0
2010,72,6,4,22.4,24.4,28.6,33.0,0,0
2010,72,7,4,24.7,26.0,29.0,33.0,0,0
2010,72,8,4,22.7,25.4,31.4,33.0,0,0
2010,72,9,4,25.3,26.4,29.0,33.0,0,0
2010,72,10,4,24.4,25.4,27.6,33.0,0,0
2010,72,11,4,21.5,23.2,26.6,33.0,0,0
2010,72,12,4,21.4,24.0,29.4,33.0,0,0
2010,72,13,4,24.2,25.4,28.2,33.0,0,0
2010,72,14,4,25.3,26.4,29.0,33.0,0,0
2010,72,15,4,25.4,26.4,28.8,33.0,0,0
2010,72,16,4,25.8,27.0,30.0,33.0,0,0
2010,72,17,4,26.2,27.0,29.0,33.0,0,0
2010,72,18,4,25.1,26.2,28.8,33.0,0,0
2010,72,19,4,24.6,26.0,29.2,33.0,0,0
2010,72,20,4,24.7,26.0,29.0,33.0,0,0
2010,72,21,4,24.7,26.0,29.0,33.0,0,0
2010,72,22,4,25.8,26.6,28.6,33.0,0,0
2010,72,23,4,25.5,27.0,30.6,33.0,0,0
2010,72,24,4,24.6,25.6,28.0,33.0,0,0
2010,72,25,4,24.1,25.6,29.0,33.0,0,0
2010,72,26,4,26.0,27.0,29.4,33.0,0,0
2010,72,27,4,23.3,25.2,29.4,33.0,0,0
2010,72,28,4,24.2,25.4,28.2,33.0,0,0
2010,72,29,4,24.8,26.2,29.4,33.0,0,0
2010,72,30,4,26.3,27.4,30.2,33.0,0,0
2010,84,1,4,21.7,23.4,26.8,33.0,0,0
2010,84,2,4,22.6,23.6,25.6,33.0,0,0
2010,84,3,4,22.8,23.4,24.6,33.0,0,0
2010,84,4,4,16.2,18.4,21.8,33.0,0,0
2010,84,5,4,22.7,24.0,26.8,33.0,0,0
2010,84,6,4,21.2,23.2,27.2,33.0,0,0
2010,84,7,4,24.3,25.4,27.8,33.0,0,0
2010,84,8,4,24.5,25.4,27.4,33.0,0,0
2010,84,9,4,26.5,27.4,29.8,33.0,0,0
2010,84,10,4,25.9,26.6,28.4,33.0,0,0
2010,84,11,4,22.0,23.0,25.0,33.0,0,0
2010,84,12,4,20.3,21.6,24.0,33.0,0,0
2010,84,13,4,22.8,24.0,26.6,33.0,0,0
2010,84,14,4,24.3,25.2,27.2,33.0,0,0
2010,84,15,4,25.1,26.0,28.2,33.0,0,0
2010,84,16,4,24.8,25.6,27.4,33.0,0,0
2010,84,17,4,25.7,26.8,29.4,33.0,0,0
2010,84,18,4,25.6,26.4,28.4,33.0,0,0
2010,84,19,4,24.3,25.2,27.2,33.0,0,0
2010,84,20,4,24.0,25.4,28.6,33.0,0,0
2010,84,21,4,25.1,26.0,28.2,33.0,0,0
2010,84,22,4,24.6,25.6,28.0,33.0,0,0
2010,84,23,4,25.6,26.4,28.4,33.0,0,0
2010,84,24,4,26.9,27.6,29.4,33.0,0,0
2010,84,26,4,24.9,26.0,28.6,33.0,0,0
2010,84,27,4,25.4,26.4,28.8,33.0,0,0
2010,84,28,4,24.1,25.0,27.0,33.0,0,0
2010,84,29,4,24.6,25.8,28.6,33.0,0,0
2010,84,30,4,24.2,25.6,28.8,33.0,0,0
2010,0,1,5,26.2,27.0,29.0,33.3,0,0
2010,0,2,5,25.5,26.2,28.6,33.3,0,0
2010,0,3,5,24.8,25.6,27.4,33.3,0,0
2010,0,4,5,21.6,23.8,28.2,33.3,0,0
2010,0,5,5,24.7,25.4,27.0,33.3,0,0
2010,0,6,5,24.6,25.6,28.0,33.3,0,0
2010,0,7,5,25.6,26.4,28.4,33.3,0,0
2010,0,8,5,25.8,26.8,29.2,33.3,0,0
2010,0,9,5,25.2,26.0,28.0,33.3,0,0
2010,0,10,5,25.9,26.6,28.4,33.3,0,0
2010,0,11,5,25.5,26.4,28.6,33.3,0,0
2010,0,12,5,25.1,25.6,26.8,33.3,0,0
2010,0,13,5,24.0,24.8,26.6,33.3,0,0
2010,0,14,5,25.0,26.0,28.4,33.3,0,0
2010,0,15,5,24.2,25.6,28.8,33.3,0,0
2010,0,16,5,23.6,24.4,26.2,33.3,0,0
2010,0,17,5,24.6,25.6,28.0,33.3,0,0
2010,0,18,5,25.8,26.6,28.6,33.3,0,0
2010,0,19,5,26.3,27.9,28.8,33.3,0,0
2010,0,20,5,26.2,27.0,29.0,33.3,0,0
2010,0,21,5,26.0,27.0,29.4,33.3,0,0
2010,0,22,5,27.2,28.0,30.2,33.3,0,0
2010,0,23,5,26.7,27.6,30.0,33.3,0,0
2010,0,24,5,26.0,27.0,29.6,33.3,0,0
2010,0,25,5,26.7,27.6,30.0,33.3,0,0
2010,0,26,5,25.9,27.2,30.4,33.3,0,0
2010,0,27,5,26.1,27.2,30.0,33.3,0,0
2010,0,28,5,25.9,27.2,30.4,33.3,0,0
2010,0,29,5,25.1,26.4,29.6,33.3,0,0
2010,0,30,5,25.1,26.4,29.6,33.3,0,0
2010,0,31,5,25.3,26.4,29.0,33.3,0,0
2010,12,1,5,25.4,27.0,30.8,33.3,0,0
2010,12,2,5,25.0,26.6,30.4,33.3,0,0
2010,12,3,5,24.8,26.6,30.8,33.3,0,0
2010,12,4,5,23.8,26.0,31.0,33.3,0,0
2010,12,5,5,24.8,26.4,30.2,33.3,0,0
2010,12,6,5,25.0,26.8,31.2,33.3,0,0
2010,12,7,5,25.5,27.0,30.6,33.3,0,0
2010,12,8,5,25.5,27.4,32.0,33.3,0,0
2010,12,9,5,24.2,26.4,31.6,33.3,0,0
2010,12,10,5,26.5,28.2,32.6,33.3,0,0
2010,12,11,5,25.5,27.0,30.6,33.3,0,0
2010,12,12,5,26.0,27.4,30.8,33.3,0,0
2010,12,13,5,24.5,26.2,30.2,33.3,0,0
2010,12,14,5,24.7,26.6,31.0,33.3,0,0
2010,12,15,5,23.4,25.6,30.6,33.3,0,0
2010,12,16,5,24.1,25.8,29.8,33.3,0,0
2010,12,17,5,24.7,26.6,31.0,33.3,0,0
2010,12,18,5,26.0,27.4,31.0,33.3,0,0
2010,12,19,5,27.0,28.2,31.4,33.3,0,0
2010,12,20,5,25.6,27.0,30.4,33.3,0,0
2010,12,21,5,26.0,27.4,31.0,33.3,0,0
2010,12,22,5,27.0,28.2,31.4,33.3,0,0
2010,12,23,5,27.4,28.6,31.8,33.3,0,0
2010,12,24,5,26.0,27.6,31.6,33.3,0,0
2010,12,25,5,25.6,27.4,31.8,33.3,0,0
2010,12,26,5,26.3,28.0,32.4,33.3,0,0
2010,12,27,5,26.4,28.0,32.2,33.3,0,0
2010,12,28,5,26.0,27.6,31.6,33.3,0,0
2010,12,29,5,25.3,27.0,31.2,33.3,0,0
2010,12,30,5,25.0,27.0,31.8,33.3,0,0
2010,12,31,5,25.2,27.2,32.0,33.3,0,0
2010,24,1,5,25.9,28.2,34.0,33.3,0,0
2010,24,2,5,24.9,27.4,33.4,33.3,0,0
2010,24,3,5,23.6,26.6,33.6,33.3,0,0
2010,24,4,5,25.2,27.6,33.4,33.3,0,0
2010,24,5,5,24.8,27.2,33.0,33.3,0,0
2010,24,6,5,24.9,27.4,33.4,33.3,0,0
2010,24,7,5,27.2,29.2,34.6,33.3,0,0
2010,24,8,5,26.5,28.6,34.0,33.3,0,0
2010,24,9,5,25.7,28.6,36.0,33.3,0,0
2010,24,10,5,27.1,29.0,34.0,33.3,0,0
2010,24,11,5,24.6,27.6,34.8,33.3,0,0
2010,24,12,5,25.6,27.8,33.2,33.3,0,0
2010,24,13,5,24.3,27.0,33.4,33.3,0,0
2010,24,14,5,24.6,27.2,33.4,33.3,0,0
2010,24,15,5,24.3,27.0,33.4,33.3,0,0
2010,24,16,5,23.7,26.6,33.4,33.3,0,0
2010,24,17,5,24.8,27.2,33.0,33.3,0,0
2010,24,18,5,26.7,29.0,35.0,33.3,0,0
2010,24,19,5,26.4,28.0,32.0,33.3,0,0
2010,24,20,5,26.0,27.8,32.4,33.3,0,0
2010,24,21,5,26.6,28.4,33.2,33.3,0,0
2010,24,22,5,27.4,29.0,33.4,33.3,0,0
2010,24,23,5,27.9,29.6,34.2,33.3,0,0
2010,24,24,5,26.9,28.6,33.0,33.3,0,0
2010,24,25,5,28.1,29.6,33.8,33.3,0,0
2010,24,26,5,25.9,28.2,34.0,33.3,0,0
2010,24,27,5,26.1,28.4,34.2,33.3,0,0
2010,24,28,5,25.8,28.0,33.6,33.3,0,0
2010,24,29,5,24.8,27.4,33.8,33.3,0,0
2010,24,30,5,24.4,27.2,34.0,33.3,0,0
2010,24,31,5,24.5,27.4,34.4,33.3,0,0
2010,36,1,5,26.0,28.2,33.8,33.3,0,0
2010,36,2,5,23.2,26.2,33.0,33.3,0,0
2010,36,3,5,21.9,25.8,34.2,33.3,0,0
2010,36,4,5,24.5,27.2,33.6,33.3,0,0
2010,36,5,5,25.1,27.6,33.8,33.3,0,0
2010,36,6,5,25.2,27.6,33.6,33.3,0,0
2010,36,7,5,27.7,29.4,34.0,33.3,0,0
2010,36,8,5,27.0,29.2,35.0,33.3,0,0
2010,36,9,5,25.7,28.6,36.0,33.3,0,0
2010,36,10,5,27.6,29.4,34.4,33.3,0,0
2010,36,11,5,24.2,27.4,35.0,33.3,0,0
2010,36,12,5,24.2,27.2,33.4,33.3,0,0
2010,36,13,5,24.6,27.2,33.4,33.3,0,0
2010,36,14,5,25.2,27.6,33.6,33.3,0,0
2010,36,15,5,24.3,27.0,33.4,33.3,0,0
2010,36,16,5,24.0,27.0,34.0,33.3,0,0
2010,36,17,5,25.2,27.6,33.6,33.3,0,0
2010,36,18,5,26.0,28.6,35.2,33.3,0,0
2010,36,19,5,26.4,28.0,32.2,33.3,0,0
2010,36,20,5,26.9,28.8,33.8,33.3,0,0
2010,36,21,5,27.1,29.0,34.0,33.3,0,0
2010,36,22,5,27.9,29.6,34.2,33.3,0,0
2010,36,23,5,28.2,29.6,33.6,33.3,0,0
2010,36,24,5,28.4,30.0,34.6,33.3,0,0
2010,36,25,5,28.0,29.6,34.0,33.3,0,0
2010,36,26,5,26.2,28.4,34.0,33.3,0,0
2010,36,27,5,26.0,28.4,34.6,33.3,0,0
2010,36,28,5,25.6,28.0,34.0,33.3,0,0
2010,36,29,5,25.1,27.6,33.8,33.3,0,0
2010,36,30,5,23.8,27.0,34.4,33.3,0,0
2010,36,31,5,26.4,28.6,34.4,33.3,0,0
2010,48,1,5,23.8,26.6,33.0,33.3,0,0
2010,48,2,5,25.5,27.4,32.0,33.3,0,0
2010,48,3,5,25.1,27.2,32.2,33.3,0,0
2010,48,4,5,24.4,26.6,31.8,33.3,0,0
2010,48,5,5,24.8,27.0,32.2,33.3,0,0
2010,48,6,5,25.1,27.2,32.2,33.3,0,0
2010,48,7,5,26.0,28.0,33.0,33.3,0,0
2010,48,8,5,23.6,26.8,34.2,33.3,0,0
2010,48,9,5,24.2,27.4,35.0,33.3,0,0
2010,48,10,5,26.5,28.4,33.4,33.3,0,0
2010,48,11,5,23.3,26.4,33.4,33.3,0,0
2010,48,12,5,25.4,27.4,32.4,33.3,0,0
2010,48,13,5,25.4,27.4,32.4,33.3,0,0
2010,48,14,5,24.8,27.2,33.0,33.3,0,0
2010,48,15,5,24.8,27.0,32.2,33.3,0,0
2010,48,16,5,24.6,27.0,32.8,33.3,0,0
2010,48,17,5,25.3,27.6,33.2,33.3,0,0
2010,48,18,5,24.7,27.4,34.0,33.3,0,0
2010,48,19,5,26.3,27.8,31.6,33.3,0,0
2010,48,20,5,26.6,28.2,32.4,33.3,0,0
2010,48,21,5,27.2,28.6,32.4,33.3,0,0
2010,48,22,5,27.7,29.0,32.6,33.3,0,0
2010,48,23,5,26.0,28.0,33.2,33.3,0,0
2010,48,24,5,27.7,29.0,32.6,33.3,0,0
2010,48,25,5,26.1,28.0,32.8,33.3,0,0
2010,48,26,5,26.1,28.0,32.8,33.3,0,0
2010,48,27,5,26.7,28.4,32.8,33.3,0,0
2010,48,28,5,25.7,28.0,33.8,33.3,0,0
2010,48,29,5,25.6,27.6,32.6,33.3,0,0
2010,48,30,5,24.5,27.0,33.0,33.3,0,0
2010,48,31,5,25.5,27.6,32.8,33.3,0,0
2010,60,1,5,23.6,25.6,30.2,33.3,0,0
2010,60,2,5,26.0,27.0,29.6,33.3,0,0
2010,60,3,5,25.3,26.6,29.8,33.3,0,0
2010,60,4,5,25.1,26.4,29.6,33.3,0,0
2010,60,5,5,25.3,26.6,29.8,33.3,0,0
2010,60,6,5,25.7,26.8,29.6,33.3,0,0
2010,60,7,5,25.6,27.2,31.2,33.3,0,0
2010,60,8,5,25.8,27.4,31.4,33.3,0,0
2010,60,9,5,25.7,27.4,31.6,33.3,0,0
2010,60,10,5,25.4,27.0,30.8,33.3,0,0
2010,60,11,5,24.4,26.0,29.8,33.3,0,0
2010,60,12,5,25.2,26.6,30.0,33.3,0,0
2010,60,13,5,25.6,27.0,30.4,33.3,0,0
2010,60,14,5,25.2,26.6,30.0,33.3,0,0
2010,60,15,5,24.3,26.0,30.0,33.3,0,0
2010,60,16,5,24.9,26.4,30.0,33.3,0,0
2010,60,17,5,25.9,27.0,29.8,33.3,0,0
2010,60,18,5,25.6,27.0,30.4,33.3,0,0
2010,60,19,5,26.4,27.4,30.0,33.3,0,0
2010,60,20,5,26.7,27.8,30.6,33.3,0,0
2010,60,21,5,27.0,28.0,30.6,33.3,0,0
2010,60,22,5,27.1,28.2,31.0,33.3,0,0
2010,60,23,5,26.0,27.4,31.0,33.3,0,0
2010,60,24,5,26.8,28.0,31.0,33.3,0,0
2010,60,25,5,26.0,27.4,31.0,33.3,0,0
2010,60,26,5,25.9,27.4,31.2,33.3,0,0
2010,60,27,5,25.9,27.4,31.2,33.3,0,0
2010,60,28,5,25.4,27.0,31.0,33.3,0,0
2010,60,29,5,24.8,26.6,30.8,33.3,0,0
2010,60,30,5,24.9,26.6,30.6,33.3,0,0
2010,60,31,5,24.6,26.6,31.4,33.3,0,0
2010,72,1,5,24.5,26.2,30.2,33.3,0,0
2010,72,2,5,25.1,26.4,29.4,33.3,0,0
2010,72,3,5,24.8,26.2,29.6,33.3,0,0
2010,72,4,5,25.3,26.4,29.0,33.3,0,0
2010,72,5,5,25.2,26.4,29.2,33.3,0,0
2010,72,6,5,25.7,26.8,29.6,33.3,0,0
2010,72,7,5,25.9,27.2,30.4,33.3,0,0
2010,72,8,5,25.6,27.0,30.4,33.3,0,0
2010,72,9,5,26.3,27.4,30.2,33.3,0,0
2010,72,10,5,24.2,26.0,30.2,33.3,0,0
2010,72,11,5,25.8,26.8,29.2,33.3,0,0
2010,72,12,5,24.5,26.0,29.6,33.3,0,0
2010,72,13,5,25.2,26.6,30.0,33.3,0,0
2010,72,14,5,24.8,26.2,29.6,33.3,0,0
2010,72,15,5,24.9,26.2,29.2,33.3,0,0
2010,72,16,5,24.8,26.2,29.6,33.3,0,0
2010,72,17,5,26.4,27.4,30.0,33.3,0,0
2010,72,18,5,25.8,27.0,30.0,33.3,0,0
2010,72,19,5,26.7,27.6,29.8,33.3,0,0
2010,72,20,5,26.3,27.4,30.2,33.3,0,0
2010,72,21,5,27.3,28.2,30.6,33.3,0,0
2010,72,22,5,27.6,28.4,30.6,33.3,0,0
2010,72,23,5,26.3,27.4,30.2,33.3,0,0
2010,72,24,5,27.0,28.0,30.6,33.3,0,0
2010,72,25,5,26.0,27.4,30.8,33.3,0,0
2010,72,26,5,26.2,27.4,30.4,33.3,0,0
2010,72,27,5,26.0,27.4,31.0,33.3,0,0
2010,72,28,5,25.2,26.8,30.6,33.3,0,0
2010,72,29,5,25.0,26.6,30.4,33.3,0,0
2010,72,30,5,24.3,26.0,30.0,33.3,0,0
2010,72,31,5,25.6,27.2,31.2,33.3,0,0
2010,84,1,5,26.2,27.2,29.8,33.3,0,0
2010,84,2,5,25.7,26.6,28.8,33.3,0,0
2010,84,3,5,25.5,26.4,28.6,33.3,0,0
2010,84,4,5,24.5,26.0,29.4,33.3,0,0
2010,84,5,5,25.0,26.0,28.4,33.3,0,0
2010,84,6,5,25.0,26.0,28.4,33.3,0,0
2010,84,7,5,25.6,26.6,29.0,33.3,0,0
2010,84,8,5,25.4,26.6,29.6,33.3,0,0
2010,84,9,5,25.3,26.6,29.8,33.3,0,0
2010,84,10,5,25.7,26.8,29.6,33.3,0,0
2010,84,11,5,25.5,26.4,28.6,33.3,0,0
2010,84,12,5,25.4,26.2,28.0,33.3,0,0
2010,84,13,5,24.5,25.8,28.8,33.3,0,0
2010,84,14,5,24.8,26.2,29.4,33.3,0,0
2010,84,15,5,24.3,25.8,29.2,33.3,0,0
2010,84,16,5,24.5,25.6,28.2,33.3,0,0
2010,84,17,5,24.5,26.0,29.4,33.3,0,0
2010,84,18,5,25.8,26.8,29.2,33.3,0,0
2010,84,19,5,26.2,27.2,29.6,33.3,0,0
2010,84,20,5,26.8,27.4,29.0,33.3,0,0
2010,84,21,5,25.9,27.0,29.8,33.3,0,0
2010,84,22,5,26.9,27.8,30.2,33.3,0,0
2010,84,23,5,27.2,28.0,30.2,33.3,0,0
2010,84,24,5,26.4,27.4,30.0,33.3,0,0
2010,84,25,5,26.7,27.6,30.2,33.3,0,0
2010,84,26,5,25.8,27.2,30.6,33.3,0,0
2010,84,27,5,25.8,27.0,30.0,33.3,0,0
2010,84,28,5,26.0,27.4,30.8,33.3,0,0
2010,84,29,5,25.6,27.0,30.4,33.3,0,0
2010,84,30,5,24.3,26.0,30.0,33.3,0,0
2010,84,31,5,24.3,26.0,30.0,33.3,0,0
2010,0,1,6,26.5,27.4,30.0,32.0,0,0
2010,0,2,6,26.0,26.6,28.0,32.0,0,0
2010,0,3,6,26.5,27.4,29.8,32.0,0,0
2010,0,4,6,25.7,26.8,29.6,32.0,0,0
2010,0,5,6,26.0,27.2,30.2,32.0,0,0
2010,0,6,6,24.8,26.4,30.2,32.0,0,0
2010,0,7,6,25.6,26.4,28.4,32.0,0,0
2010,0,8,6,22.9,23.6,25.0,32.0,0,0
2010,0,9,6,24.2,24.6,25.4,32.0,0,0
2010,0,10,6,25.2,25.8,27.2,32.0,0,0
2010,0,11,6,23.2,23.8,25.0,32.0,0,0
2010,0,12,6,24.5,25.0,26.2,32.0,0,0
2010,0,13,6,24.4,25.2,27.0,32.0,0,0
2010,0,14,6,26.6,27.6,30.2,32.0,0,0
2010,0,15,6,24.3,24.6,25.2,32.0,0,0
2010,0,16,6,24.6,25.0,25.8,32.0,0,0
2010,0,17,6,26.1,26.4,27.2,32.0,0,0
2010,0,18,6,25.3,26.0,27.6,32.0,0,0
2010,0,19,6,25.3,25.6,26.4,32.0,0,0
2010,0,20,6,24.7,25.6,27.6,32.0,0,0
2010,0,21,6,26.0,26.6,28.0,32.0,0,0
2010,0,22,6,26.4,27.0,28.6,32.0,0,0
2010,0,23,6,24.9,25.0,25.2,32.0,0,0
2010,0,24,6,24.9,25.2,25.8,32.0,0,0
