,YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp
22660,2018,48,27,7,24.5,25.8,28.8,29.9
22661,2018,48,28,7,24.8,26.2,29.4,29.9
22662,2018,48,29,7,25.7,26.8,29.6,29.9
22663,2018,48,30,7,24.5,26.0,29.6,29.9
22664,2018,48,31,7,24.5,26.0,29.6,29.9
22665,2018,60,1,7,23.6,25.2,28.8,29.9
22666,2018,60,2,7,24.6,25.0,26.0,29.9
22667,2018,60,3,7,24.4,24.8,25.6,29.9
22668,2018,60,4,7,24.7,25.4,27.0,29.9
22669,2018,60,5,7,26.3,27.0,28.8,29.9
22670,2018,60,6,7,25.9,26.8,29.0,29.9
22671,2018,60,7,7,25.0,25.6,27.0,29.9
22672,2018,60,8,7,24.1,24.4,25.0,29.9
22673,2018,60,9,7,24.1,24.4,25.0,29.9
22674,2018,60,10,7,26.0,26.4,27.4,29.9
22675,2018,60,11,7,25.6,26.4,28.4,29.9
22676,2018,60,12,7,25.1,26.0,28.2,29.9
22677,2018,60,13,7,25.6,26.2,27.6,29.9
22678,2018,60,14,7,25.6,26.2,27.6,29.9
22679,2018,60,15,7,24.8,25.6,27.4,29.9
22680,2018,60,16,7,25.0,25.6,27.0,29.9
22681,2018,60,17,7,25.0,25.6,27.0,29.9
22682,2018,60,18,7,24.6,25.6,28.0,29.9
22683,2018,60,19,7,24.5,25.6,28.2,29.9
22684,2018,60,20,7,24.7,25.4,27.0,29.9
22685,2018,60,21,7,24.6,25.6,28.0,29.9
22686,2018,60,22,7,25.0,25.6,27.0,29.9
22687,2018,60,23,7,24.6,25.4,27.7,29.9
22688,2018,60,24,7,24.6,25.6,28.0,29.9
22689,2018,60,25,7,24.3,25.4,28.0,29.9
22690,2018,60,26,7,24.7,25.6,27.6,29.9
22691,2018,60,27,7,25.0,25.8,27.6,29.9
22692,2018,60,28,7,24.8,25.8,28.2,29.9
22693,2018,60,29,7,25.2,25.6,28.2,29.9
22694,2018,60,30,7,24.1,25.4,28.4,29.9
22695,2018,60,31,7,24.4,25.6,28.4,29.9
22696,2018,72,1,7,24.5,25.6,28.2,29.9
22697,2018,72,2,7,24.6,25.0,26.0,29.9
22698,2018,72,3,7,24.6,25.0,26.0,29.9
22699,2018,72,4,7,24.7,25.4,27.0,29.9
22700,2018,72,5,7,26.2,26.8,28.4,29.9
22701,2018,72,6,7,25.3,26.4,29.0,29.9
22702,2018,72,7,7,26.0,26.4,27.4,29.9
22703,2018,72,8,7,24.4,24.6,25.0,29.9
22704,2018,72,9,7,24.1,24.4,25.0,29.9
22705,2018,72,10,7,26.0,26.4,27.4,29.9
22706,2018,72,11,7,25.5,26.4,28.6,29.9
22707,2018,72,12,7,25.1,26.0,28.2,29.9
22708,2018,72,13,7,25.4,26.2,28.0,29.9
22709,2018,72,14,7,25.8,26.4,27.8,29.9
22710,2018,72,15,7,25.6,26.0,27.0,29.9
22711,2018,72,16,7,25.3,26.0,27.6,29.9
22712,2018,72,17,7,25.1,25.6,26.8,29.9
22713,2018,72,18,7,24.5,25.0,26.2,29.9
22714,2018,72,19,7,25.1,25.8,27.4,29.9
22715,2018,72,21,7,25.2,26.0,28.0,29.9
22716,2018,72,22,7,24.9,25.8,27.8,29.9
22717,2018,72,23,7,24.8,25.6,27.4,29.9
22718,2018,72,24,7,24.9,25.8,27.8,29.9
22719,2018,72,25,7,24.2,25.4,28.2,29.9
22720,2018,72,26,7,24.4,25.4,27.6,29.9
22721,2018,72,27,7,25.1,25.8,27.4,29.9
22722,2018,72,28,7,25.1,26.0,28.2,29.9
22723,2018,72,29,7,25.2,26.0,28.0,29.9
22724,2018,72,30,7,24.3,25.4,28.0,29.9
22725,2018,72,31,7,24.5,25.6,28.2,29.9
22726,2018,84,1,7,23.7,24.4,26.0,29.9
22727,2018,84,2,7,24.1,25.2,27.6,29.9
22728,2018,84,3,7,24.7,25.0,25.6,29.9
22729,2018,84,4,7,24.4,24.8,25.8,29.9
22730,2018,84,5,7,25.6,26.0,27.0,29.9
22731,2018,84,6,7,25.9,26.4,27.6,29.9
22732,2018,84,7,7,25.7,26.6,28.8,29.9
22733,2018,84,8,7,26.0,26.4,27.4,29.9
22734,2018,84,9,7,22.5,22.8,23.4,29.9
22735,2018,84,10,7,24.2,24.4,24.8,29.9
22736,2018,84,11,7,26.2,26.4,27.0,29.9
22737,2018,84,12,7,25.3,26.2,28.4,29.9
22738,2018,84,13,7,25.1,26.0,28.2,29.9
22739,2018,84,14,7,25.4,26.2,28.2,29.9
22740,2018,84,15,7,24.7,25.4,27.0,29.9
22741,2018,84,16,7,25.3,26.0,27.6,29.9
22742,2018,84,17,7,24.6,25.6,27.8,29.9
22743,2018,84,18,7,24.8,25.6,27.4,29.9
22744,2018,84,19,7,24.7,25.4,27.0,29.9
22745,2018,84,20,7,24.7,25.6,27.6,29.9
22746,2018,84,21,7,24.6,25.4,27.2,29.9
22747,2018,84,22,7,25.1,25.8,27.4,29.9
22748,2018,84,23,7,24.5,25.4,27.4,29.9
22749,2018,84,24,7,25.4,26.0,27.4,29.9
22750,2018,84,25,7,24.4,25.4,27.6,29.9
22751,2018,84,26,7,24.6,25.4,27.2,29.9
22752,2018,84,27,7,24.5,25.4,27.4,29.9
22753,2018,84,28,7,24.9,25.8,27.8,29.9
22754,2018,84,29,7,24.6,25.6,27.8,29.9
22755,2018,84,30,7,24.9,25.8,28.0,29.9
22756,2018,84,31,7,24.6,25.6,28.0,29.9
